id,50,60,21,15,12,62,32,44,83,95,100,87,13,102,19,27,35,38,63,22,17,23,34,8,33,45,65,66,82,90,20,31,70,74,42,28,36,37,43,47,48,54,56,59,64,80,89,94,103,106,10,29,30,78,5,16,25,51,77,85,86,105,3,7,67,71,1,52,53,61,79,84,88,96,97,98,104,6,26,2,0,14,18,55,4,9,11,24,39,40,41,46,49,57,58,68,69,72,73,75,76,81,91,92,93,99,101,ipet2
GSM3860476,2.29128784747792,2.0615528128088303,2.29128784747792,2.29128784747792,3.0,2.449489742783178,3.0,2.8284271247461903,2.0615528128088303,7.14142842854285,2.29128784747792,7.0710678118654755,2.0615528128088303,7.0710678118654755,2.692582403567252,2.449489742783178,1.118033988749895,2.449489742783178,1.4142135623730951,2.8284271247461903,0.5,3.0,2.23606797749979,2.29128784747792,8.0156097709407,3.0,1.118033988749895,1.118033988749895,1.8027756377319946,2.449489742783178,4.123105625617661,2.23606797749979,1.118033988749895,2.8284271247461903,3.0,3.5355339059327378,4.5,3.7416573867739413,1.118033988749895,3.4641016151377544,4.123105625617661,3.0,2.0615528128088303,2.8722813232690143,1.118033988749895,0.5,7.874007874011811,1.4142135623730951,2.0,7.54983443527075,3.774917217635375,2.8284271247461903,2.692582403567252,3.0,7.5,3.5,0.7071067811865476,2.0615528128088303,3.0,1.8708286933869707,2.8284271247461903,7.088723439378913,2.692582403567252,2.0615528128088303,2.0615528128088303,7.54983443527075,1.5,3.7416573867739413,2.23606797749979,3.0,1.118033988749895,1.118033988749895,2.0615528128088303,2.23606797749979,7.3484692283495345,7.3484692283495345,7.0178344238090995,3.0,2.8284271247461903,2.692582403567252,3.774917217635375,2.0615528128088303,2.5,1.0,4.242640687119285,3.7416573867739413,7.615773105863909,3.2015621187164243,2.23606797749979,3.2015621187164243,5.5901699437494745,2.0615528128088303,3.7416573867739413,2.8722813232690143,2.0615528128088303,7.826237921249264,3.1622776601683795,3.0,2.692582403567252,0.5,2.449489742783178,2.23606797749979,4.58257569495584,2.692582403567252,2.29128784747792,7.0,2.8722813232690143,0
GSM3860477,7.826237921249264,7.826237921249264,8.366600265340756,5.852349955359813,9.0,6.726812023536855,8.5,8.366600265340756,11.575836902790225,11.0,6.020797289396148,10.488088481701515,7.681145747868608,11.0,9.433981132056603,11.0,9.0,9.0,8.366600265340756,5.852349955359813,9.273618495495704,6.726812023536855,6.726812023536855,6.557438524302,7.297259759663212,4.272001872658765,11.575836902790225,10.344080432788601,11.0,7.826237921249264,3.640054944640259,8.5,11.090536506409418,7.297259759663212,6.34428877022476,6.324555320336759,3.640054944640259,6.103277807866851,11.74734012447073,3.640054944640259,4.69041575982343,7.0,8.717797887081348,6.34428877022476,9.9498743710662,11.0,7.874007874011811,9.848857801796104,9.233092656309694,7.297259759663212,2.0615528128088303,2.8722813232690143,10.392304845413264,6.34428877022476,11.01135777277262,9.0,12.727922061357855,12.727922061357855,5.852349955359813,8.48528137423857,7.632168761236874,11.575836902790225,10.392304845413264,10.392304845413264,9.912113800799505,7.297259759663212,11.0,6.726812023536855,10.392304845413264,5.408326913195984,7.810249675906654,8.48528137423857,10.099504938362077,9.233092656309694,9.433981132056603,9.695359714832659,12.12435565298214,6.726812023536855,6.34428877022476,8.717797887081348,7.0178344238090995,10.392304845413264,8.06225774829855,9.848857801796104,7.615773105863909,6.34428877022476,9.899494936611665,9.433981132056603,7.632168761236874,9.0,6.726812023536855,9.38083151964686,6.34428877022476,4.272001872658765,9.0,9.233092656309694,8.366600265340756,4.949747468305833,7.826237921249264,7.211102550927978,8.5,8.5,6.34428877022476,8.717797887081348,9.433981132056603,11.090536506409418,7.297259759663212,0
GSM3860478,3.1622776601683795,2.692582403567252,3.2015621187164243,2.23606797749979,4.272001872658765,3.605551275463989,4.242640687119285,3.640054944640259,10.344080432788601,4.242640687119285,7.158910531638177,3.605551275463989,2.29128784747792,3.905124837953327,3.3541019662496847,4.924428900898052,3.6742346141747673,4.69041575982343,3.3541019662496847,2.0615528128088303,3.3541019662496847,3.0413812651491097,2.692582403567252,2.29128784747792,1.118033988749895,1.118033988749895,10.344080432788601,10.099504938362077,7.874007874011811,3.605551275463989,1.4142135623730951,3.905124837953327,10.012492197250394,7.0710678118654755,3.1622776601683795,2.449489742783178,0.5,3.1622776601683795,10.735455276791944,0.5,1.5,3.0413812651491097,3.7416573867739413,2.692582403567252,9.9498743710662,7.842193570679061,1.4142135623730951,4.387482193696061,7.433034373659253,0.0,1.4142135623730951,1.0,4.69041575982343,3.0,3.605551275463989,3.7416573867739413,12.727922061357855,12.727922061357855,2.0615528128088303,7.433034373659253,7.0178344238090995,7.615773105863909,4.69041575982343,4.69041575982343,9.899494936611665,1.0,11.0,3.0413812651491097,4.924428900898052,2.23606797749979,7.245688373094719,7.582875444051551,9.899494936611665,7.615773105863909,3.1622776601683795,3.605551275463989,9.899494936611665,3.0413812651491097,2.692582403567252,3.7416573867739413,2.29128784747792,4.69041575982343,3.0,4.387482193696061,3.872983346207417,4.358898943540674,3.2015621187164243,5.024937810560445,2.7386127875258306,3.640054944640259,2.5,4.69041575982343,5.830951894845301,0.5,3.570714214271425,3.0413812651491097,3.7416573867739413,0.5,5.0,8.031189202104505,3.905124837953327,3.5355339059327378,3.0413812651491097,3.605551275463989,7.681145747868608,7.826237921249264,7.0,0
GSM3860479,1.5811388300841898,1.5811388300841898,1.8708286933869707,2.1213203435596424,1.224744871391589,1.5811388300841898,0.7071067811865476,1.6583123951777,2.179449471770337,1.118033988749895,7.0178344238090995,1.5811388300841898,2.179449471770337,0.7071067811865476,3.082207001484488,3.082207001484488,0.7071067811865476,1.6583123951777,1.224744871391589,1.5811388300841898,2.179449471770337,1.118033988749895,0.7071067811865476,2.179449471770337,0.5,0.7071067811865476,2.345207879911715,2.598076211353316,1.6583123951777,1.118033988749895,1.118033988749895,0.7071067811865476,2.179449471770337,1.5811388300841898,0.7071067811865476,1.224744871391589,2.5495097567963922,0.7071067811865476,2.179449471770337,1.5811388300841898,1.224744871391589,1.224744871391589,1.224744871391589,0.5,2.345207879911715,1.5811388300841898,1.118033988749895,1.224744871391589,1.5811388300841898,0.5,1.118033988749895,0.5,0.8660254037844386,0.7071067811865476,0.7071067811865476,1.224744871391589,2.598076211353316,2.598076211353316,1.118033988749895,7.035623639735144,1.5811388300841898,1.5811388300841898,0.8660254037844386,0.8660254037844386,2.1213203435596424,0.5,0.8660254037844386,0.7071067811865476,0.8660254037844386,1.118033988749895,7.088723439378913,7.035623639735144,2.179449471770337,1.5811388300841898,0.7071067811865476,0.7071067811865476,2.1213203435596424,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.8660254037844386,1.224744871391589,1.6583123951777,1.6583123951777,1.3228756555322954,1.6583123951777,0.8660254037844386,0.7071067811865476,3.082207001484488,0.8660254037844386,4.031128874149275,0.8660254037844386,0.7071067811865476,2.0615528128088303,0.7071067811865476,0.5,1.8708286933869707,0.7071067811865476,0.5,7.035623639735144,0.7071067811865476,2.0615528128088303,1.5811388300841898,0.8660254037844386,1.6583123951777,1.8027756377319946,1.5811388300841898,0
GSM3860480,3.5355339059327378,2.692582403567252,5.172040216394301,2.9154759474226504,6.06217782649107,3.5355339059327378,4.743416490252569,4.949747468305833,3.6742346141747673,8.215838362577491,3.24037034920393,7.433034373659253,3.8078865529319543,7.5,4.06201920231798,4.743416490252569,3.7416573867739413,4.55521678957215,3.2015621187164243,4.031128874149275,1.8027756377319946,5.338539126015656,3.7416573867739413,4.092676385936225,8.154753215150045,5.024937810560445,3.6742346141747673,1.8708286933869707,3.570714214271425,3.24037034920393,5.123475382979799,3.3541019662496847,1.118033988749895,3.24037034920393,3.3541019662496847,4.636809247747852,4.743416490252569,3.774917217635375,1.5811388300841898,5.678908345800274,5.873670062235365,5.049752469181039,3.5355339059327378,3.774917217635375,3.6742346141747673,2.29128784747792,8.440971508067067,2.7386127875258306,2.29128784747792,7.3484692283495345,4.387482193696061,4.387482193696061,4.415880433163924,3.3541019662496847,8.093207028119323,5.338539126015656,1.8708286933869707,1.5,4.06201920231798,2.7386127875258306,4.06201920231798,7.5,4.9749371855331,3.6742346141747673,2.29128784747792,7.697402159170326,0.5,4.06201920231798,4.415880433163924,3.24037034920393,1.224744871391589,2.7386127875258306,1.5,2.29128784747792,7.5,7.842193570679061,7.088723439378913,4.743416490252569,3.3541019662496847,4.330127018922194,5.361902647381804,4.9749371855331,3.5355339059327378,2.692582403567252,5.894913061275798,3.840572873934304,8.587782018658833,3.6742346141747673,4.847679857416329,5.545268253204709,5.522680508593631,3.840572873934304,3.774917217635375,4.153311931459037,4.153311931459037,8.154753215150045,4.716990566028302,2.29128784747792,3.774917217635375,3.2015621187164243,4.06201920231798,3.0,4.153311931459037,2.8722813232690143,2.8722813232690143,7.176350047203662,2.449489742783178,0
GSM3860481,3.9370039370059056,4.272001872658765,4.5,3.082207001484488,5.123475382979799,3.9370039370059056,4.636809247747852,3.3541019662496847,3.278719262151,8.440971508067067,7.582875444051551,7.5,2.29128784747792,8.0156097709407,2.9154759474226504,4.06201920231798,6.576473218982953,3.570714214271425,6.442049363362563,3.7416573867739413,3.2015621187164243,5.385164807134504,6.946221994724902,2.1213203435596424,3.391164991562634,6.576473218982953,4.527692569068709,2.179449471770337,3.278719262151,4.183300132670378,4.183300132670378,4.924428900898052,2.9154759474226504,3.6742346141747673,3.905124837953327,6.363961030678928,7.433034373659253,5.958187643906492,2.9154759474226504,7.433034373659253,3.5355339059327378,5.678908345800274,5.787918451395113,3.905124837953327,2.345207879911715,3.905124837953327,7.582875444051551,4.183300132670378,4.5,8.381527307120106,6.87386354243376,4.5,3.5355339059327378,5.244044240850758,8.154753215150045,3.840572873934304,2.598076211353316,2.598076211353316,3.905124837953327,6.96419413859206,3.905124837953327,7.582875444051551,3.840572873934304,3.5355339059327378,3.6742346141747673,7.762087348130012,0.8660254037844386,4.924428900898052,4.636809247747852,3.6742346141747673,7.314369419163897,7.582875444051551,4.092676385936225,3.905124837953327,7.433034373659253,8.440971508067067,7.314369419163897,4.387482193696061,4.5,3.278719262151,4.183300132670378,4.949747468305833,2.345207879911715,4.031128874149275,5.545268253204709,6.224949798994366,7.842193570679061,7.314369419163897,4.272001872658765,3.5355339059327378,6.442049363362563,4.183300132670378,7.158910531638177,4.123105625617661,4.123105625617661,3.9370039370059056,3.6742346141747673,5.787918451395113,4.924428900898052,7.762087348130012,3.905124837953327,4.242640687119285,5.385164807134504,4.301162633521313,2.9154759474226504,7.314369419163897,4.847679857416329,0
GSM3860482,4.847679857416329,4.092676385936225,3.2015621187164243,4.55521678957215,3.774917217635375,5.244044240850758,5.244044240850758,3.3541019662496847,2.5,7.874007874011811,4.636809247747852,7.681145747868608,2.692582403567252,7.762087348130012,4.743416490252569,4.387482193696061,4.527692569068709,4.636809247747852,4.301162633521313,4.153311931459037,2.345207879911715,4.5,5.522680508593631,3.5355339059327378,8.986100377805714,5.678908345800274,2.0,2.5,3.905124837953327,4.636809247747852,5.545268253204709,4.847679857416329,0.5,4.949747468305833,5.338539126015656,5.244044240850758,6.422616289332565,5.244044240850758,6.519202405202649,6.422616289332565,4.743416490252569,3.2015621187164243,4.387482193696061,5.172040216394301,0.0,2.1213203435596424,8.215838362577491,3.391164991562634,3.8078865529319543,7.968688725254614,5.787918451395113,5.049752469181039,4.06201920231798,4.847679857416329,8.74642784226795,4.636809247747852,6.5,3.0,4.06201920231798,3.24037034920393,4.031128874149275,7.615773105863909,4.636809247747852,4.387482193696061,3.5,8.573214099741124,2.449489742783178,5.787918451395113,4.183300132670378,4.9749371855331,1.6583123951777,3.391164991562634,1.5,4.031128874149275,8.077747210701755,7.762087348130012,7.0,5.024937810560445,5.172040216394301,5.244044240850758,5.894913061275798,4.387482193696061,4.415880433163924,3.5,5.454356057317857,5.787918451395113,8.616843969807043,4.743416490252569,1.6583123951777,4.06201920231798,5.873670062235365,3.9370039370059056,6.103277807866851,4.031128874149275,2.9154759474226504,8.803408430829505,4.031128874149275,4.301162633521313,4.716990566028302,1.6583123951777,4.6097722286464435,3.8078865529319543,6.041522986797286,3.5355339059327378,4.031128874149275,7.0178344238090995,3.8078865529319543,0
GSM3860483,9.604686356149273,7.566372975210778,9.604686356149273,9.013878188659973,10.392304845413264,9.848857801796104,10.392304845413264,9.0,6.96419413859206,8.48528137423857,8.5,6.708203932499369,8.077747210701755,6.082762530298219,10.735455276791944,11.0,7.0178344238090995,9.848857801796104,6.103277807866851,9.0,5.5,10.392304845413264,8.54400374531753,9.013878188659973,10.688779163215974,10.392304845413264,6.96419413859206,6.123724356957945,8.514693182963201,8.5,10.392304845413264,8.54400374531753,3.5355339059327378,8.845903006477066,9.38083151964686,10.735455276791944,11.0,11.0,3.5355339059327378,11.0,10.392304845413264,10.392304845413264,10.111874208078342,9.17877987534291,6.123724356957945,4.415880433163924,8.48528137423857,6.103277807866851,6.576473218982953,8.48528137423857,11.0,10.392304845413264,9.069178573608527,10.392304845413264,10.111874208078342,10.111874208078342,4.330127018922194,4.330127018922194,8.5,6.819090848492928,8.845903006477066,6.5,10.111874208078342,9.069178573608527,6.96419413859206,8.48528137423857,2.598076211353316,10.392304845413264,8.54400374531753,8.5,1.224744871391589,6.103277807866851,6.96419413859206,7.632168761236874,7.211102550927978,8.48528137423857,3.5355339059327378,10.392304845413264,8.54400374531753,10.111874208078342,11.757976016304847,10.111874208078342,8.674675786448736,6.782329983125268,12.0,11.0,10.392304845413264,10.735455276791944,8.261355820929152,10.111874208078342,10.111874208078342,9.5524865872714,11.0,9.17877987534291,7.0178344238090995,10.688779163215974,9.0,10.392304845413264,8.5,5.123475382979799,8.845903006477066,6.164414002968976,10.04987562112089,9.069178573608527,7.632168761236874,3.5355339059327378,8.845903006477066,0
GSM3860484,4.387482193696061,3.640054944640259,5.338539126015656,4.123105625617661,6.689544080129826,4.387482193696061,5.958187643906492,6.041522986797286,4.9749371855331,8.215838362577491,3.905124837953327,7.697402159170326,4.5,7.44983221287567,4.242640687119285,5.1478150704935,4.527692569068709,5.522680508593631,4.55521678957215,5.024937810560445,2.8722813232690143,5.787918451395113,5.431390245600108,4.5,8.18535277187245,6.442049363362563,4.092676385936225,2.9154759474226504,4.183300132670378,3.9370039370059056,5.5,3.9370039370059056,2.179449471770337,4.5,5.196152422706632,5.5,5.244044240850758,5.5901699437494745,2.179449471770337,7.176350047203662,5.787918451395113,5.787918451395113,5.5901699437494745,4.242640687119285,2.345207879911715,1.5811388300841898,8.381527307120106,2.598076211353316,3.391164991562634,8.18535277187245,5.5,4.924428900898052,6.18465843842649,4.924428900898052,8.558621384311845,5.244044240850758,2.598076211353316,2.598076211353316,4.636809247747852,4.242640687119285,4.847679857416329,7.582875444051551,5.958187643906492,4.924428900898052,3.6742346141747673,8.18535277187245,0.8660254037844386,4.924428900898052,5.172040216394301,4.272001872658765,0.7071067811865476,2.5495097567963922,3.6742346141747673,4.5,8.18535277187245,8.215838362577491,7.314369419163897,5.244044240850758,4.272001872658765,4.924428900898052,6.264982043070834,5.244044240850758,4.69041575982343,3.24037034920393,6.304760106459246,4.924428900898052,8.74642784226795,6.18465843842649,4.636809247747852,6.442049363362563,5.830951894845301,4.636809247747852,4.924428900898052,5.024937810560445,3.5355339059327378,8.0156097709407,4.743416490252569,5.196152422706632,3.905124837953327,5.024937810560445,4.924428900898052,3.2015621187164243,5.830951894845301,5.196152422706632,4.5,7.22841614740048,4.5,0
